-2.063369656329729768e-02,2.198921870581354091e-02,5.071909387025869131e-01,9.994217157363891602e-01,1.322305062785744667e-03,-3.366400301456451416e-02,-4.615459591150283813e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,3.014779686927795410e-01,1.471972838044166565e-02,-1.357189714908599854e-01,6.696695089340209961e-01,-4.297117590904235840e-01,-1.257172822952270508e-01,-5.174810886383056641e-01,-1.729778647422790527e-01,-4.054909944534301758e-02,5.638122558593750000e-01,-3.014364279806613922e-02,1.686018109321594238e-01
2.036417921007883729e-04,1.459901276253859972e-02,5.098730440347483128e-01,9.994401931762695312e-01,-9.984864853322505951e-03,-3.171275928616523743e-02,3.716260427609086037e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,2.453862875699996948e-01,5.610654503107070923e-02,-1.370222419500350952e-01,8.437514901161193848e-01,-3.233482837677001953e-01,-1.293448060750961304e-01,-4.931324422359466553e-01,-1.557124853134155273e-01,-7.958221435546875000e-02,6.268523335456848145e-01,-1.047167256474494934e-01,1.391433179378509521e-01
2.233834412899056432e-02,7.801745904578986923e-03,5.137053170461546303e-01,9.992536902427673340e-01,-2.171815559267997742e-02,-2.950771711766719818e-02,1.223462633788585663e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,1.403246521949768066e-01,9.128223359584808350e-02,-1.391640007495880127e-01,1.068629741668701172e+00,-1.830382645130157471e-01,-1.244946122169494629e-01,-4.499828815460205078e-01,-1.329225152730941772e-01,-1.193466931581497192e-01,6.436018347740173340e-01,-1.624796837568283081e-01,1.188790127635002136e-01
4.149998684634802898e-02,1.548778270688754618e-03,5.176661753330868976e-01,9.988761544227600098e-01,-3.221461549401283264e-02,-2.796849794685840607e-02,2.064661122858524323e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,1.579753682017326355e-02,1.433702707290649414e-01,-1.163175478577613831e-01,1.266696691513061523e+00,-1.194132044911384583e-01,-8.663934469223022461e-02,-3.952605128288269043e-01,-1.073666363954544067e-01,-1.541840583086013794e-01,6.267962455749511719e-01,-2.046636790037155151e-01,1.057880222797393799e-01
5.902049614887947687e-02,-3.959905937963137390e-03,5.217739704266340928e-01,9.983742833137512207e-01,-3.929374366998672485e-02,-3.003254905343055725e-02,2.833380177617073059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-9.795182943344116211e-02,1.860627532005310059e-01,-8.475863188505172729e-02,1.396445035934448242e+00,-1.705099344253540039e-01,-3.048326633870601654e-02,-3.275724351406097412e-01,-8.378018438816070557e-02,-1.817870587110519409e-01,5.974344611167907715e-01,-2.368840575218200684e-01,9.410253167152404785e-02
7.623215115535063313e-02,-8.831936427147475677e-03,5.260737507684964953e-01,9.979004859924316406e-01,-4.114454984664916992e-02,-3.532296791672706604e-02,3.541294485330581665e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-1.957135647535324097e-01,1.599466800689697266e-01,-8.246252685785293579e-02,1.447100758552551270e+00,-2.205596864223480225e-01,-1.341170817613601685e-02,-2.457430511713027954e-01,-6.557983905076980591e-02,-1.999715715646743774e-01,5.517358183860778809e-01,-2.616977989673614502e-01,8.835117518901824951e-02
9.378422291159178859e-02,-1.302725290994846685e-02,5.298239816409169300e-01,9.974524378776550293e-01,-4.118400067090988159e-02,-4.142362624406814575e-02,4.094692319631576538e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-2.793790400028228760e-01,1.029976531863212585e-01,-8.968728780746459961e-02,1.422387838363647461e+00,-2.458543330430984497e-01,-2.695108018815517426e-02,-1.580222994089126587e-01,-4.885679483413696289e-02,-2.146255820989608765e-01,4.899998605251312256e-01,-2.778491377830505371e-01,8.573397248983383179e-02
1.113021190931098581e-01,-1.681558293104641957e-02,5.327593962291274909e-01,9.970778822898864746e-01,-4.154622927308082581e-02,-4.561485350131988525e-02,4.504336416721343994e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-3.530178070068359375e-01,6.130308285355567932e-02,-8.328832685947418213e-02,1.332575082778930664e+00,-2.521914243698120117e-01,-4.008801281452178955e-02,-7.139434665441513062e-02,-3.047883696854114532e-02,-2.284931987524032593e-01,4.153183698654174805e-01,-2.856779992580413818e-01,8.341517299413681030e-02
1.299983641794986156e-01,-2.008625809082083963e-02,5.346660870938289012e-01,9.968210458755493164e-01,-4.275058954954147339e-02,-4.734657332301139832e-02,4.773336276412010193e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-4.126151502132415771e-01,5.128458514809608459e-02,-5.606069788336753845e-02,1.188769459724426270e+00,-2.408023476600646973e-01,-4.141756147146224976e-02,1.095001865178346634e-02,-1.004788465797901154e-02,-2.401887923479080200e-01,3.348255455493927002e-01,-2.882221937179565430e-01,8.250030130147933960e-02
1.488156795479131378e-01,-2.276866833034978110e-02,5.351133745246463569e-01,9.966632127761840820e-01,-4.475848376750946045e-02,-4.706533625721931458e-02,4.943753033876419067e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-4.542098343372344971e-01,6.533993780612945557e-02,-1.326906122267246246e-02,1.003837823867797852e+00,-2.132889628410339355e-01,-3.700929880142211914e-02,8.688038587570190430e-02,1.101794838905334473e-02,-2.489725947380065918e-01,2.583782374858856201e-01,-2.909977436065673828e-01,8.630350232124328613e-02
1.682964629681799607e-01,-2.476672501209182392e-02,5.338939941704574643e-01,9.964618086814880371e-01,-4.811658337712287903e-02,-4.566822573542594910e-02,5.160539597272872925e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-4.753419160842895508e-01,9.605176001787185669e-02,4.771595075726509094e-02,7.837743163108825684e-01,-1.647500395774841309e-01,-2.645207569003105164e-02,1.572349965572357178e-01,3.385765105485916138e-02,-2.566014826297760010e-01,1.911220997571945190e-01,-2.969963550567626953e-01,9.124339371919631958e-02
1.886144830952539708e-01,-2.599195699278039617e-02,5.307702480324290040e-01,9.960914254188537598e-01,-5.368857830762863159e-02,-4.452730715274810791e-02,5.419096723198890686e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000089e+00,2.000000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,1.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e-01,-4.697712361812591553e-01,1.315877735614776611e-01,1.319269835948944092e-01,5.325394868850708008e-01,-1.156684234738349915e-01,-1.178928464651107788e-02,2.202647179365158081e-01,5.902255699038505554e-02,-2.604978382587432861e-01,1.486504077911376953e-01,-3.158905506134033203e-01,9.285476058721542358e-02
